nro;altitude;country;county;latitude;localname;abs(longitude);municipality;res_org;treespecies
165965;180;Sweden;Norrbottens län;66.96;Suolavuoma;23.47;Pajala;SLU;,Pinus sylvestris,Pinus contorta,Betula pendula,
165966;165;Sweden;Hallands län;56.72;Hillesjömosse;13.32;Halmstad;SLU;,Pinus sylvestris,Picea abies,Pinus contorta,Betula pendula,
165967;;Sweden;Hallands län;56.6;Egernahult;13.38;Laholm;SLU;,Pinus sylvestris,Picea abies,Larix,
165968;65;Sweden;Värmlands län;60.28;Flakmossen;13.25;Karlstad;SLU;,Pinus sylvestris,
165970;;Sweden;Gävleborgs län;61.77;Näsmyran;15.67;Ljusdal;SLU;,Pinus sylvestris,Picea abies,Pinus contorta,Picea mariana,Larix,
165971;;Sweden;Gävleborgs län;61.91;Skråttmyran;15.75;Ljusdal;SLU;,Pinus sylvestris,Picea abies,Pinus contorta,Picea mariana,Larix,
165976;220;Sweden;Kronobergs län;57.02;Vretsvägen;14.37;Alvesta;SLU;,Pinus sylvestris,
165979;220;Sweden;Kronobergs län;57.03;Norregölsmossen;14.38;Alvesta;SLU;,Pinus sylvestris,
165984;220;Sweden;Kronobergs län;57.01;Lunden;14.38;Alvesta;SLU;,Pinus sylvestris,
165989;220;Sweden;Kronobergs län;57.02;Kullarna;14.38;Alvesta;SLU;,Pinus sylvestris,Picea abies,
165991;220;Sweden;Kronobergs län;57.04;Simonsäng;14.4;Alvesta;SLU;,Pinus sylvestris,Picea abies,Pinus contorta,Betula,
165995;220;Sweden;Kronobergs län;57.01;Fridungen;14.38;Alvesta;SLU;,Picea abies,Pinus sylvestris,
165996;220;Sweden;Kronobergs län;57.02;Kvarntorpet;14.39;Alvesta;SLU;,Pinus sylvestris,
166006;220;Sweden;Kronobergs län;57.01;Fridungen;14.38;Alvesta;SLU;,Pinus sylvestris,
166010;220;Sweden;Kronobergs län;57.05;Mon;14.39;Alvesta;SLU;,Pinus sylvestris,Picea abies,
166011;250;Sweden;Dalarnas län;60.89;Siljansfors FP;14.41;Mora;SLU;,Pinus sylvestris,
166013;125;Sweden;Värmlands län;59.04;Skogskärr;14.43;Degerfors;SLU;,Pinus sylvestris,Picea abies,
166014;370;Sweden;Norrbottens län;66.92;Akkajärvi;20.99;Gällivare;SLU;,Pinus sylvestris,Picea abies,
166016;180;Sweden;Norrbottens län;66.6;Bönträsk;21.97;Gällivare;SLU;,Pinus sylvestris,
166017;290;Sweden;Västerbottens län;64.65;Ö.Kråkträsk;18.82;Lycksele;SLU;,Pinus sylvestris,
166018;260;Sweden;Västerbottens län;64.19;Kulbäckslidens FP;19.59;Vindeln;SLU;,Pinus sylvestris,
166019;240;Sweden;Gävleborgs län;62;Rappavägen;15.8;Ljusdal;SLU;,Pinus sylvestris,Picea abies,
166020;140;Sweden;Kalmar län;57.76;Ydrehammar;15.56;Vimmerby;SLU;,Pinus sylvestris,
166021;180;Sweden;Dalarnas län;60.19;Dräcken;15.95;Hedemora;SLU;,Pinus sylvestris,
166025;15;Sweden;Norrbottens län;65.41;Kopparnäs;21.46;Piteå;SLU;,Pinus sylvestris,
166026;410;Sweden;Jämtlands län;62.73;Kvisslevägen;15.73;Bräcke;SLU;,Pinus sylvestris,
166027;270;Sweden;Dalarnas län;60.36;Lövsjön;14.78;Ludvika;SLU;,Pinus sylvestris,
166028;50;Sweden;Uppsala län;60.34;Ormdalen;17.46;Tierp;SLU;,Pinus sylvestris,
166031;215;Sweden;Dalarnas län;60.28;Garpenberg;16.25;Hedemora;SLU;,Pinus sylvestris,
166033;230;Sweden;Dalarnas län;60.2;Vännebo;14.75;Ludvika;SLU;,Pinus sylvestris,
166034;75;Sweden;Norrbottens län;65.41;Yttersta;20.99;Piteå;SLU;,Pinus sylvestris,
166035;250;Sweden;Västerbottens län;64.07;Gammliden;19.36;Bjurholm;SLU;,Pinus sylvestris,Pinus contorta,
166036;340;Sweden;Västernorrlands län;62.46;Göransåsen;15.64;Ånge;SLU;,Pinus sylvestris,Pinus contorta,
166037;300;Sweden;Gävleborgs län;61.84;Klampenborg;15.42;Ljusdal;SLU;,Pinus sylvestris,Pinus contorta,
166038;320;Sweden;Västerbottens län;64.3;Korsseleber.;16.35;Dorotea;SLU;,Pinus sylvestris,Pinus contorta,
166039;400;Sweden;Dalarnas län;60.86;Kvarnstensb;14.38;Mora;SLU;,Pinus sylvestris,Pinus contorta,
166040;160;Sweden;Hallands län;56.84;Grävlingsön;13.33;Hylte;SLU;,Pinus sylvestris,
166049;10;Sweden;Kalmar län;57.11;Träsken;16.51;Mönsterås;SLU;,Betula,Populus,Quercus,Fraxinus,Larix,Pseudotsuga menziesii,Picea abies,Pinus sylvestris,
166050;200;Sweden;Gävleborgs län;61.14;Håkanbo;16.61;Bollnäs;SLU;,Pinus sylvestris,
166051;130;Sweden;Västra Götalands län;58.47;Kullsjö;13.61;Skara;SLU;,Pinus sylvestris,
